id,has_availability,availability_30,availability_60,availability_90,availability_365
11810475,t,6,15,25,103
11813460,t,23,42,72,344
11814200,t,0,19,49,324
11818633,t,12,19,33,293
11844717,t,30,60,88,295
11354321,t,0,14,36,36
11393443,t,27,57,87,319
11406881,t,0,0,0,141
11411617,t,13,22,47,322
11411775,t,24,31,51,294
11413023,t,5,8,18,207
11419788,t,9,22,29,144
11430468,t,20,27,40,269
11847071,t,0,0,0,0
11847744,t,23,53,83,287
11848511,t,19,33,61,224
11848776,t,22,52,82,267
11858224,t,25,42,60,295
11436893,t,0,0,0,66
11447743,t,0,0,0,37
11451080,t,17,17,23,101
11451801,t,4,13,19,120
11459163,t,21,24,30,108
11466247,t,12,28,50,322
11495401,t,26,39,54,316
11510109,t,0,0,0,0
11863130,t,10,14,29,290
11877880,t,0,0,0,0
11884867,t,3,7,15,187
11893869,t,0,2,32,282
11894672,t,0,2,24,299
11516177,t,27,57,87,267
11516240,t,6,11,22,249
11523343,t,0,0,0,0
11523700,t,0,0,0,67
11524730,t,14,24,37,263
11525809,t,14,33,63,239
11540376,,0,0,0,0
11541086,t,28,46,75,283
11560789,t,30,56,81,297
11571762,t,29,59,89,314
11572029,t,5,9,15,73
11572169,t,30,60,90,318
11579199,t,7,22,50,315
11603603,t,13,20,27,116
11619933,,0,0,0,0
11633579,t,30,60,90,332
11635507,t,28,53,74,295
11637631,t,0,0,0,20
11642527,,0,0,0,0
11648285,t,0,0,0,0
11899263,,0,0,0,0
11909049,f,0,0,0,0
11934067,t,12,16,23,186
11934694,t,15,20,34,207
11668972,t,3,6,9,212
11670565,,0,0,0,0
11672644,t,10,21,29,301
11672744,,0,0,0,0
11701015,t,25,46,61,256
12502079,t,26,50,73,348
12509095,t,0,0,0,0
12520193,t,19,24,31,216
12523975,t,6,9,10,160
11938906,,0,0,0,0
11940073,t,27,57,87,359
11947200,t,29,43,56,256
11952448,t,30,60,90,365
11969942,t,17,25,55,326
11982012,t,0,0,0,46
11983432,t,0,0,0,0
12530760,t,25,45,72,297
12535532,t,0,6,36,250
12543795,t,23,48,66,262
12544539,,0,0,0,0
12560419,t,1,5,17,175
12561397,t,8,15,23,177
12568262,t,19,26,38,261
12588102,t,7,15,24,284
12602102,t,1,1,1,1
12619025,t,0,0,0,67
11987001,t,18,45,64,331
11988255,t,0,0,0,66
11998143,t,29,48,65,285
12005622,t,0,0,0,67
12010910,,0,0,0,0
12025856,t,4,7,14,69
12033025,t,28,38,55,293
12642136,t,0,0,2,113
12696198,t,16,27,31,53
12696256,f,0,0,0,0
12701115,t,30,54,84,329
12705684,t,10,22,35,216
12722631,t,0,6,6,47
12751519,t,5,15,29,277
12762087,t,1,9,9,224
12038410,t,0,0,0,0
12082304,t,13,18,24,249
12086634,,0,0,0,0
12111806,t,0,0,0,158
12114908,t,0,0,0,0
12804397,,0,0,0,0
12811978,t,11,30,57,234
12813776,t,0,0,0,0
12819439,t,2,9,12,221
12827303,,0,0,0,0
12831345,t,29,59,89,228
12841459,,0,0,0,0
12846375,t,6,19,37,272
12852906,t,0,0,0,0
12126976,t,0,0,0,0
12174229,t,0,0,0,0
12182435,t,28,43,53,290
12207371,t,1,1,1,1
12861260,t,12,14,16,38
12863526,t,11,15,18,40
12864566,t,13,28,47,225
12882674,t,30,60,90,221
12884520,t,6,8,10,172
12884570,t,29,59,89,315
12894502,t,2,22,46,46
12900764,t,1,2,4,56
12909736,t,23,48,78,353
12207571,t,1,1,1,1
12220315,t,9,27,54,329
12220796,t,9,34,60,331
12221297,t,10,27,43,313
12225582,t,0,0,0,0
12260015,t,0,0,0,0
12918344,t,0,0,0,0
12927503,,0,0,0,0
12930839,t,5,7,11,102
12931395,t,29,59,78,351
12933623,t,8,22,37,206
12960751,t,0,1,14,213
12962026,t,0,0,0,0
12964418,,0,0,0,0
12968200,t,8,18,38,313
12971794,t,2,9,11,237
12264201,t,11,25,42,292
12264937,t,0,0,0,0
12298283,,0,0,0,0
12984667,t,1,1,1,1
12984900,t,29,55,75,310
12986185,t,0,0,0,0
12986201,t,9,18,30,248
12989259,t,22,37,67,272
13004531,t,1,11,24,230
13005088,t,0,0,0,0
13005772,t,18,28,39,241
12299744,t,3,14,21,129
12303126,t,0,0,0,0
12319304,t,0,0,0,0
12355725,t,3,4,7,169
13014073,t,2,7,9,179
13014355,,0,0,0,0
13024673,t,11,17,19,41
13024955,t,11,19,26,48
13028237,t,8,11,14,36
13030726,t,7,13,30,86
13044630,t,0,0,0,0
13045077,,0,0,0,0
12374598,t,12,29,52,138
13058498,t,26,43,60,306
13063155,t,30,60,90,365
13063475,t,30,60,90,365
13063523,t,30,60,90,365
13063558,t,30,60,90,362
13063638,t,30,60,90,365
13063723,t,30,54,84,359
13063756,t,30,60,90,365
13063786,t,27,57,87,362
13063816,t,30,55,83,349
13063855,t,30,60,90,365
13063908,t,30,60,90,365
12379322,t,13,20,27,245
12397377,t,0,0,0,38
12398955,t,24,48,73,348
12401164,t,0,0,0,0
12401209,t,0,0,0,0
12404716,t,1,7,15,141
12452430,,0,0,0,0
12467340,t,27,40,51,301
12493280,t,0,0,0,0
12499786,t,7,30,55,116
13080499,t,14,44,74,349
13093480,t,30,55,67,322
13093753,t,0,0,0,0
13097662,,0,0,0,0
13099441,t,14,21,23,286
13110019,t,0,0,0,0
13111754,t,24,34,51,241
13112545,t,24,27,30,154
13119663,,0,0,0,0
13125366,t,12,21,43,299
13461087,t,4,6,13,132
13462637,t,8,18,34,287
13463722,t,29,59,85,235
13464432,t,16,36,66,338
13464442,t,29,52,70,122
13126140,t,6,13,31,263
13126184,t,29,59,89,364
13183429,t,17,33,43,304
13201450,t,14,36,66,341
13202449,t,3,10,38,299
13214016,t,0,0,0,0
13227163,t,27,57,87,87
13228958,t,30,59,89,363
13472417,,0,0,0,0
13472963,,0,0,0,0
13477162,t,29,44,74,320
13478043,t,13,30,44,255
13478885,,0,0,0,0
13480185,t,14,22,31,120
13244726,t,8,9,20,181
13245893,t,0,0,0,0
13249711,t,0,2,9,91
13251202,t,0,5,17,140
13253908,t,13,21,31,199
13253965,t,10,19,49,324
13256233,t,4,5,6,52
13257459,t,30,60,90,342
13259556,,0,0,0,0
13483920,t,7,7,7,7
13484165,t,0,0,0,0
13485639,t,19,22,36,205
13493841,t,29,59,89,269
13262933,t,13,30,46,294
13268873,t,29,50,80,170
13298340,t,16,28,42,217
13303460,t,7,13,16,68
13304730,t,0,0,0,0
13326207,t,11,22,32,146
13326920,t,12,28,39,146
13327192,t,10,29,46,152
13327400,t,8,15,23,103
13327634,t,19,40,59,168
13494012,t,17,32,37,275
13494317,t,0,4,14,269
13500309,t,4,12,28,230
13501113,t,5,5,5,5
13327779,t,0,0,0,0
13332413,t,0,0,0,0
13333008,t,14,26,44,287
13342047,t,14,20,29,114
13360143,t,8,11,17,190
13360271,t,12,17,30,157
13375520,t,29,59,89,364
13376860,t,6,6,6,6
13387991,t,9,15,24,253
13501426,t,21,23,37,238
13505021,t,26,37,57,265
13507023,t,30,60,90,265
13512441,t,23,53,83,83
13391325,t,6,10,14,187
13407679,t,5,5,5,5
13409844,t,23,26,26,26
13415765,t,6,6,6,6
13415912,t,6,6,6,6
13416973,t,0,0,30,175
13433465,t,18,26,35,294
13440291,,7,37,67,341
13521222,t,29,59,89,179
13522705,t,30,60,90,365
13442747,t,6,16,20,127
13446353,t,28,48,61,269
13451739,t,28,58,88,300
13457273,t,23,31,56,323
13773492,t,4,4,4,4
13775169,t,3,7,15,223
13777285,t,20,30,50,322
13777438,t,19,30,46,297
13524816,t,0,0,0,0
13525369,t,16,19,40,296
13526774,,0,0,0,0
13528332,t,0,0,0,0
13531873,t,30,60,90,365
13532397,t,0,0,0,0
13546450,t,0,0,0,0
13777591,t,21,34,57,296
13779618,t,30,60,90,365
13780967,t,7,18,37,278
13784877,,0,0,0,0
13787201,t,0,0,0,0
13815008,t,29,50,80,332
13821258,t,0,0,0,0
13821271,t,7,10,13,132
13821623,t,2,2,4,5
13546942,t,0,0,0,0
13547671,t,0,1,1,210
13552773,t,0,0,0,0
13557282,t,6,6,7,229
13821819,t,15,20,26,187
13829392,t,14,17,23,276
13834606,t,28,58,88,131
13841305,t,23,41,54,105
13842969,t,17,19,28,182
13844864,t,7,9,17,160
13845611,t,30,60,90,365
13845656,t,12,15,21,169
13557509,t,0,0,0,0
13557727,t,3,4,21,261
13561596,t,0,0,4,85
13563060,t,29,59,89,179
13563543,t,6,6,6,6
13572406,t,13,43,64,89
13845828,t,13,19,24,177
13847169,t,26,45,75,240
13876821,t,9,22,45,291
13877971,t,0,0,0,231
13878968,t,26,47,62,337
13882023,t,20,37,57,210
13889735,,0,0,0,0
13898532,,0,0,0,0
13899696,t,15,22,28,193
13574805,t,6,9,17,139
13585226,t,23,53,83,358
13586749,t,0,0,0,0
13594532,t,8,9,18,270
13602617,t,20,36,41,262
13605461,t,26,34,34,254
13605503,t,0,0,0,0
13629525,t,30,51,81,175
13927006,t,11,15,23,87
13934951,t,0,0,0,0
13941149,t,18,41,66,127
13947796,t,15,29,52,236
13975406,t,0,0,0,0
13979284,f,0,0,0,0
13985481,t,0,0,0,0
13986933,t,0,0,0,0
13996440,t,29,43,59,310
13631972,t,29,50,72,338
13633280,t,19,19,19,19
13664950,,0,0,0,0
13684669,t,0,0,1,84
13694093,,0,0,0,0
13694428,t,12,18,26,185
13698015,t,29,44,67,239
13996817,t,30,53,83,311
14005417,t,6,15,42,129
14015716,t,0,1,11,263
14019275,t,23,53,83,263
14019444,t,0,0,0,0
14026686,,0,0,0,0
14036893,t,1,1,1,1
14045994,t,27,37,63,214
14048595,t,28,58,88,363
14053464,t,30,60,90,365
13699287,t,30,60,90,180
13699893,t,28,44,70,110
13705168,t,0,2,5,133
13710696,,0,0,0,0
13711732,t,21,25,45,320
14056594,t,0,0,0,0
14066179,t,14,29,54,141
14072495,t,29,59,89,364
14073197,t,0,0,0,0
14073819,t,15,15,15,15
14074807,t,0,0,0,0
14080368,t,30,60,90,365
14081318,t,0,0,0,0
13711850,t,5,16,35,35
13733279,t,29,59,89,114
13737958,t,30,46,71,331
13740873,t,0,7,31,155
13741468,t,29,59,89,364
13743717,t,7,28,58,141
14081633,t,18,23,37,187
14082886,t,11,15,26,188
14101827,t,0,0,0,2
14103445,t,0,0,0,174
14109428,t,5,5,18,176
14109593,t,25,48,71,250
14116199,,0,0,0,0
14120008,,0,0,0,0
14133556,,0,0,0,0
13747468,t,1,19,31,301
13748678,t,2,5,8,155
13762136,t,23,53,83,358
13764048,t,23,37,63,235
14724230,t,6,23,46,284
14735758,t,19,23,32,235
14740813,t,22,33,63,338
14745413,t,15,23,33,118
14136023,,0,0,0,0
14159461,t,30,60,90,361
14161011,t,1,1,1,1
14161750,t,26,56,82,318
14161933,t,30,45,67,340
14162078,t,21,40,70,205
14165212,t,19,26,35,156
14174526,t,30,60,90,365
14180915,t,4,25,47,308
14182656,t,0,0,0,0
14752735,,0,0,0,0
14758068,,0,0,0,0
14185095,,8,38,68,313
14192034,t,7,22,45,315
14198071,t,30,60,90,180
14234453,t,9,12,17,225
14245069,t,0,0,0,0
14248220,t,0,0,0,0
14252753,t,29,59,89,351
14255259,t,28,51,74,119
14767820,t,30,56,85,354
14769753,t,24,35,60,219
14786920,t,21,32,51,294
14256161,t,24,34,52,283
14258828,t,30,35,63,177
14264964,f,0,0,0,0
14266486,f,0,0,0,0
14269952,t,29,59,89,364
14270091,,0,0,0,0
14271098,t,0,0,0,0
14273264,,0,0,0,0
14279572,t,17,39,64,308
14791534,t,0,3,23,168
14803968,t,0,8,26,103
14812850,t,0,0,0,0
14819265,t,2,25,55,55
14332326,t,30,57,87,87
14352982,t,4,11,32,279
14354307,t,7,16,39,299
14358406,t,2,5,8,171
14408167,t,0,0,0,0
14419177,t,30,60,90,365
14421976,t,0,0,0,0
14820184,t,1,27,57,57
14820633,t,0,27,57,57
14821164,t,0,0,0,127
14821291,t,30,56,86,312
14824708,t,29,51,81,117
14848151,t,0,0,0,0
14427590,t,9,13,41,131
14432651,t,26,45,68,297
14435697,t,1,1,1,1
14440858,t,29,59,89,364
14444093,t,0,0,0,0
14444874,t,11,27,48,291
14446842,t,0,0,0,0
14447545,t,1,1,1,1
14454110,t,29,59,89,349
14851194,t,5,6,11,176
14853767,t,15,32,62,152
14856100,t,19,49,79,169
14856747,t,15,16,30,110
14856954,t,10,10,10,10
14865753,,0,0,0,0
14871600,,0,0,0,0
14877541,t,28,58,88,363
14886712,t,1,1,1,1
14487531,t,6,21,36,288
14489283,,11,37,37,304
14490025,t,26,56,86,361
14497493,t,13,19,26,282
14500827,t,0,0,0,0
14501177,t,0,0,0,0
14501455,,0,0,0,0
14508996,,0,0,0,0
14511947,t,30,59,82,326
14923525,t,19,41,62,140
14938231,t,11,22,30,173
14964012,t,25,44,68,212
14976352,,0,0,0,0
14976547,t,27,46,58,285
14978290,t,11,36,54,180
14546819,t,22,37,63,185
14561353,f,0,0,0,0
14565012,,0,0,0,0
14573406,t,16,24,30,246
14574082,t,27,57,85,227
14574409,t,22,36,58,267
14575029,t,0,0,0,0
14580987,t,7,18,38,290
14603085,t,20,24,38,199
14985272,t,4,8,12,210
14989688,t,6,9,17,240
15003289,t,29,59,89,364
15031608,t,21,33,44,255
15035695,t,20,21,37,242
15036536,t,1,1,1,1
15037105,,0,0,0,0
14603535,t,29,56,86,355
14603608,t,30,60,90,365
14604371,t,0,0,0,0
14606186,t,20,43,73,243
14621827,t,8,27,44,286
14636353,,0,0,0,0
14652056,t,12,18,30,148
14652228,t,0,0,0,0
15040898,,0,0,0,0
15070359,,0,0,0,0
15076308,t,6,16,27,268
15086524,t,28,50,73,227
15131283,t,30,60,90,365
14667447,t,0,0,0,0
14677912,t,3,7,10,196
14678074,t,6,14,16,222
14686426,t,15,26,36,107
14689314,t,27,53,68,305
14697082,t,0,0,0,0
14705087,t,14,17,26,224
15396542,,0,0,0,0
15406650,t,0,0,0,0
15415356,t,27,46,66,333
15159326,t,29,59,89,280
15173831,t,27,57,87,353
15213385,t,11,16,24,209
15216408,t,21,22,33,196
15220122,,0,0,0,0
15221034,t,22,43,66,275
15439042,,0,0,0,0
15451177,t,30,41,62,175
15471055,t,1,1,1,1
15494613,t,16,24,25,251
15496332,t,25,44,74,337
15504890,t,10,13,19,180
15527524,t,0,0,0,0
15539994,t,0,0,0,0
15541887,t,1,1,1,1
15232934,t,14,18,24,296
15240568,t,1,1,1,1
15281375,t,0,0,5,274
15281713,t,22,52,82,348
15284183,t,0,0,0,0
15286686,t,17,29,59,334
15549886,t,11,18,37,310
15559005,t,1,1,1,1
15565948,t,19,33,57,214
15566403,t,12,18,24,64
15618145,t,6,36,61,61
15645644,t,6,23,29,47
15652564,,0,0,0,0
15653247,t,22,33,43,277
15726434,t,0,0,0,159
15300815,t,0,0,5,5
15307717,t,30,57,79,278
15739902,t,0,0,6,96
15744249,t,12,16,28,236
15763265,t,30,57,87,362
15770486,t,13,22,41,214
15789580,t,13,25,55,145
15819768,t,11,31,48,129
15819964,t,0,7,16,209
15319878,t,25,37,56,186
15321673,,0,0,0,0
15333588,,0,0,0,0
15337442,t,0,0,22,235
15337799,t,0,0,0,0
15341410,t,19,30,44,186
15825295,t,6,8,21,205
15834005,t,29,36,47,106
15864978,t,2,4,10,137
15870402,t,23,53,83,358
15871687,t,14,21,28,136
15873631,t,30,60,90,331
15878708,t,0,0,0,0
15908187,t,16,30,39,291
15909944,t,1,9,23,129
15341667,t,0,0,0,0
15353180,t,27,49,75,230
15371172,t,9,23,41,307
15374152,t,17,28,45,299
15391175,t,0,0,0,0
15392562,f,0,0,0,0
15392778,t,25,35,65,174
16212049,t,27,46,64,297
16227220,t,18,39,62,267
16227892,t,13,25,49,135
16230357,t,27,52,74,211
15924275,t,27,38,48,282
15924506,t,15,24,32,150
15927045,t,12,16,30,165
15939643,t,23,53,83,358
15981227,t,28,58,88,347
15982683,t,29,47,75,348
15984230,t,21,28,38,257
16243024,t,9,15,20,245
16248579,t,29,59,89,298
16249570,t,17,21,22,209
16253745,t,25,47,77,352
16279223,t,1,1,1,1
15984941,t,0,1,10,215
15999536,t,0,0,0,0
16008868,,9,26,45,296
16009709,t,29,49,67,147
16035911,t,30,60,90,365
16039317,t,22,42,70,316
16068884,t,2,14,29,141
16070504,t,0,0,0,0
16070871,t,30,57,87,362
16288457,t,15,27,40,283
16299998,t,18,23,39,39
16301301,t,21,26,29,212
16301363,t,0,0,0,0
16323189,t,21,28,34,72
16335870,f,0,0,0,0
16098339,t,21,37,45,252
16107562,t,5,19,29,259
16113459,t,0,0,0,0
16143851,t,2,32,62,337
16162946,t,0,0,0,0
16169269,t,4,7,7,182
16169530,t,12,13,14,194
16170514,t,16,19,26,194
16170887,t,8,15,17,238
16348897,t,3,3,5,225
16364781,t,8,15,18,229
16371800,t,30,60,90,299
16372392,t,28,58,88,296
16376075,t,14,30,60,335
16171208,t,8,13,13,13
16173703,t,7,13,16,112
16174975,t,9,12,13,102
16192658,t,17,27,34,296
16194030,t,0,0,0,0
16206010,,0,0,0,0
16966077,t,29,52,52,304
16979214,t,29,49,70,167
17006204,t,0,1,1,1
16405381,t,17,22,27,238
16413377,,2,32,62,337
16433111,t,29,59,89,297
16459735,t,13,27,34,219
16462211,t,5,18,28,282
16489379,t,25,40,67,237
16496985,t,30,53,79,298
16506372,t,27,39,47,272
16518211,t,0,0,0,0
17008674,t,16,26,28,92
17013018,t,1,1,1,1
17013606,t,6,33,63,338
17024305,t,6,14,41,316
17039771,t,17,23,39,290
17071748,t,0,0,0,0
17085000,t,22,34,61,334
17116694,t,0,0,0,0
17136811,,0,0,0,0
16518955,t,7,15,19,68
16540503,t,28,58,88,275
16542240,t,21,50,76,327
17148277,t,10,19,37,301
17153505,t,27,43,73,302
17156577,t,0,0,22,100
17156811,t,1,1,1,1
17157383,t,11,23,50,300
17164789,t,0,0,0,0
17170618,t,21,31,48,147
17180520,t,24,38,52,168
17189449,t,18,32,52,290
16543118,t,12,24,48,286
16543651,t,7,13,21,90
16563322,t,0,0,5,212
17196495,t,0,0,0,0
17216280,t,2,4,13,225
17220288,t,0,6,14,237
17220922,t,2,4,16,265
17221186,t,4,8,19,277
17222952,t,0,0,0,0
17244908,t,8,32,62,284
17248478,t,15,29,48,314
17252746,t,0,0,0,33
16576415,t,0,0,0,0
16591028,t,7,23,33,191
16595225,t,9,39,64,339
17260812,t,0,0,0,0
17264297,t,23,29,35,122
17280578,,0,0,0,0
17299076,t,17,36,59,324
17302428,t,1,1,1,1
17307047,t,29,59,89,312
17327280,t,2,8,28,251
17328144,t,1,8,23,265
17329262,t,14,37,66,319
16647087,t,3,4,8,105
16669311,t,29,47,60,294
16682825,t,16,24,50,257
16692218,t,0,24,54,121
16703114,t,5,14,24,176
17341068,t,29,52,82,335
17341514,t,29,59,89,179
17341922,t,30,60,90,365
17345197,t,20,50,80,170
17354428,t,19,35,35,35
17357134,t,10,19,39,295
17380037,t,0,18,48,228
17380509,t,17,23,36,266
17414683,t,16,35,60,138
16706530,t,7,10,24,183
16716083,t,16,28,36,245
16731003,,0,0,0,0
17414689,t,0,4,4,248
17416289,t,0,0,0,0
17422061,t,23,53,83,358
17427742,t,8,23,27,100
17430272,t,9,23,34,151
17431180,,11,24,41,283
17431738,t,13,25,55,55
16733695,t,15,36,66,270
16735696,t,21,42,59,301
16736457,t,10,20,44,314
16775733,t,29,55,85,310
16777149,t,0,11,40,290
17432435,t,20,37,67,67
17432818,t,16,38,68,68
17435276,t,5,16,26,97
17446137,t,19,38,68,343
17452739,t,0,0,0,0
17461815,t,30,60,90,365
17462835,t,1,1,1,1
17468736,t,23,44,74,324
17470708,t,28,58,88,88
17480544,,6,30,58,332
16780271,t,0,0,0,68
16796681,t,30,60,90,279
16837771,t,23,41,59,323
16843850,t,19,41,63,174
16851699,t,17,36,52,316
16856928,t,16,23,53,143
17480794,,11,34,64,338
17486317,,1,1,1,1
17487920,t,18,45,69,343
17489999,,7,16,20,242
17507707,t,0,7,15,164
17513109,,0,0,0,0
17520998,t,19,35,51,302
17544952,t,0,0,0,35
16857460,,0,0,0,0
16890279,t,30,50,69,274
16897690,t,0,26,56,142
16905993,t,8,26,50,260
16911798,t,0,0,20,106
16923001,t,30,60,90,365
17545432,t,0,0,0,51
17545480,t,0,0,0,40
17552338,t,11,25,32,69
17554048,t,20,20,20,20
17557671,t,30,60,90,339
17558571,t,0,0,0,0
17565547,t,0,0,0,0
17588597,t,28,58,78,231
17589827,t,21,47,76,269
16924427,t,15,37,64,328
16924626,t,2,17,27,174
17599942,t,26,53,83,238
17607240,t,7,10,17,216
17614864,,0,0,0,0
17619300,t,2,13,28,260
17620614,t,30,54,84,349
17640555,t,0,0,0,67
17640681,t,30,57,87,336
17650656,,9,27,45,301
17651302,t,29,55,85,347
16929896,t,12,27,37,301
16943451,t,0,0,0,0
16945630,t,5,11,18,206
16951567,t,27,54,74,251
17661086,t,17,18,35,35
17674472,t,13,29,44,252
17676719,t,0,3,10,216
17683473,t,23,44,44,44
17695316,t,2,3,9,143
17697673,t,27,43,73,233
17700479,t,22,37,37,37
17709700,,0,0,0,0
17718058,t,5,13,20,163
16954032,t,29,47,64,161
17960308,t,16,28,33,225
17961827,t,24,54,84,359
17961987,t,13,38,68,343
17718429,t,4,14,27,179
17718622,t,0,0,0,92
17727877,t,0,0,0,92
17728666,t,0,0,0,92
17730260,t,0,0,0,0
17732412,f,0,0,0,0
17734475,t,25,42,47,285
17962609,t,9,19,38,252
17967211,t,24,54,84,359
17967320,t,16,41,64,336
17967809,,0,0,0,0
17971058,t,28,51,62,315
17748239,t,27,49,72,246
17759598,t,15,35,65,334
17761858,t,18,41,66,341
17763240,t,12,14,14,258
17764748,t,15,27,39,121
17771237,t,7,28,49,324
17774850,t,13,43,62,334
17783782,t,0,19,49,280
17784106,t,1,1,1,1
17974061,t,10,16,17,179
17980139,t,6,8,8,8
17987773,t,15,24,31,253
17992463,t,9,24,54,170
17995026,t,0,0,0,0
18012151,t,29,53,83,340
18013724,t,15,36,66,315
18015634,t,0,0,0,0
18016037,t,20,37,44,274
18016331,t,0,0,5,175
18017288,t,29,59,89,179
18017514,t,0,0,0,35
17787539,t,21,46,76,349
17791387,t,5,15,18,182
17793447,t,10,27,34,207
17801603,,0,0,0,0
17806809,t,0,0,0,0
17829219,t,3,10,16,141
17838362,t,0,0,0,0
17838544,t,8,25,45,225
17838666,t,17,47,77,352
18021993,t,7,29,53,311
18039532,t,30,31,32,286
17840117,t,15,17,21,258
17840173,t,0,6,36,294
17842045,t,28,49,77,303
17842570,t,23,45,69,315
17844832,t,26,48,63,233
17847077,t,30,51,69,274
17853856,,0,0,0,0
18051155,t,23,34,41,95
18051725,t,12,24,42,241
18052701,t,30,54,77,352
18055064,t,21,46,75,350
18055259,t,14,29,52,310
18056932,t,19,34,40,40
18058463,t,0,0,0,0
17862976,t,30,60,90,359
17869143,,0,0,0,0
17873554,t,2,5,15,179
17892784,t,0,0,0,67
17899509,t,28,58,88,125
17912098,t,7,15,30,30
17918567,t,16,25,40,238
17933273,t,0,0,0,92
17936148,t,2,8,11,183
17936483,t,24,41,67,327
18077145,t,0,0,5,153
18077450,t,29,49,79,354
18078119,,0,0,0,0
18093446,t,0,0,0,0
17951670,t,0,0,6,61
17956449,t,18,48,78,353
17958148,t,22,52,82,357
18284059,,1,1,1,1
18284370,,7,17,31,267
18284780,,5,18,28,296
18285006,t,17,27,44,245
18101793,t,0,0,0,0
18101836,t,16,22,35,288
18104001,t,10,23,49,301
18104447,t,4,8,13,44
18107361,t,7,37,67,67
18304060,t,17,22,30,215
18304749,t,0,0,0,0
18310050,t,0,0,0,0
18310482,t,30,60,90,334
18318546,t,6,36,66,239
18339838,t,4,6,11,271
18340594,t,0,0,0,76
18340946,t,28,46,70,328
18351981,f,0,0,0,0
18115317,t,30,60,90,365
18358760,t,30,51,73,347
18359581,,0,0,0,0
18359853,f,0,0,0,0
18365044,t,0,0,0,0
18365048,,0,0,0,0
18365179,t,11,22,28,284
18365336,,0,0,0,0
18367567,f,0,0,0,0
18115845,t,0,0,0,0
18117616,t,0,0,1,161
18120357,t,0,0,0,0
18122614,,0,0,0,0
18135416,t,1,1,1,1
18369966,t,10,18,25,101
18374957,,0,0,0,0
18384475,t,15,36,66,143
18385829,t,10,19,37,308
18386471,t,19,36,55,328
18412169,t,4,17,44,235
18419721,t,16,25,45,163
18423024,t,24,45,71,248
18152829,t,0,0,0,53
18158507,t,27,57,87,255
18426634,,0,0,0,0
18426717,t,7,11,19,228
18429369,t,18,29,59,260
18430731,t,8,14,27,272
18430889,t,13,29,51,326
18431148,t,19,33,45,240
18437734,t,7,12,20,209
18445451,t,21,28,39,224
18447384,t,3,10,21,159
18160151,t,29,59,89,364
18160657,t,29,59,89,364
18176723,t,9,15,25,262
18178588,t,18,28,37,229
18447951,t,19,37,53,328
18448495,t,17,31,53,321
18448583,t,4,18,33,289
18448662,t,16,32,51,318
18449066,,4,6,18,230
18456156,t,4,4,6,166
18461746,,0,0,0,0
18187137,t,6,17,21,107
18194072,t,10,27,55,316
18194398,t,9,26,52,326
18194546,t,15,35,51,225
18210384,t,14,29,51,180
18212896,t,17,28,39,63
18222018,t,27,57,87,267
18489032,t,0,0,0,54
18500348,t,27,57,87,292
18500854,t,15,33,51,323
18501088,t,23,41,61,327
18501735,t,8,18,31,304
18514808,t,1,1,1,1
18516619,t,0,0,0,0
18222845,t,23,35,52,286
18234263,,0,0,0,0
18239457,t,0,0,0,0
18255017,t,5,18,42,306
18540382,t,21,45,75,350
18541068,t,30,60,90,289
18541087,t,18,39,69,344
18542877,,0,0,0,0
18543650,,0,0,0,0
18548543,t,10,27,46,171
18564738,t,18,43,69,320
18566546,t,23,46,76,166
18572523,t,11,19,35,281
18265366,t,6,18,18,122
18268954,t,29,59,89,364
18271885,t,29,42,61,139
18271972,t,20,33,43,248
18272087,t,12,24,44,305
18276837,t,30,53,83,252
18280870,t,17,31,44,233
18574397,t,0,0,0,129
18595453,t,22,24,29,273
18604515,t,21,34,45,194
18607563,t,9,26,39,297
18607711,t,22,36,57,245
18607822,t,0,0,0,0
18615102,t,30,60,90,302
18615392,,0,0,0,0
18615513,t,28,58,88,363
18615560,,0,0,0,0
18615604,t,24,39,63,233
18615636,,0,0,0,0
18628744,t,21,43,69,340
18629434,t,14,30,47,319
18630075,t,15,26,44,131
18630355,t,0,0,0,0
18630426,t,10,15,23,244
18631710,t,17,34,62,334
18282281,,12,39,62,313
18283308,,11,23,32,277
18283408,t,3,5,9,251
18283683,,13,28,51,315
18985070,t,22,45,75,75
18643056,t,15,29,53,150
18644981,t,14,33,50,318
18647613,t,10,20,40,273
18649268,t,23,53,83,353
18653620,,0,0,0,0
18653937,t,0,0,0,0
18660845,t,0,0,0,0
18668887,t,2,9,22,70
18672311,t,19,25,49,70
18987490,t,29,59,89,179
18991611,t,11,15,26,99
18997126,t,28,58,88,178
19002631,t,17,36,44,316
19002817,t,16,33,55,324
19003071,t,0,0,0,0
19006220,t,11,20,31,287
18672403,t,0,0,0,0
18679337,t,0,0,0,154
18685089,t,18,21,28,45
18689586,t,0,0,0,0
18690301,,0,0,0,0
18690551,t,5,9,15,81
18698870,t,30,50,58,121
18716375,t,24,37,57,274
19006713,t,30,60,90,365
19016557,t,8,11,16,84
19017765,t,0,0,0,0
18718719,t,26,56,86,359
18724078,t,2,12,26,185
18727520,t,0,0,0,0
18729410,,0,0,0,0
18729992,t,0,0,0,38
18735333,t,23,53,83,83
18735374,t,3,7,20,275
18736203,t,30,60,90,365
18745134,t,7,10,30,217
18753672,t,0,0,0,65
19018574,t,12,31,54,329
19029043,t,6,18,33,308
19032893,t,0,0,0,0
